trial_number,n_clusters,linkage,metric,combined_score,silhouette,davies_bouldin,sse,n_merge_steps,h_max,intra_dist_mean,inter_dist_mean,ratio_intra_inter,trial_duration_sec
43,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.05037355422973633
44,13,average,manhattan,0.6647106652011441,0.41030197809636443,0.5809245959443605,40.72922736105504,270,5.943150298750913,0.482351975905709,1.9066004230613116,0.25299059523493284,0.053581953048706055
45,5,single,cosine,0.45123766219938455,-0.08718041415817283,1.2383976364786986,320.920609897166,270,0.05235135099869648,0.7123357687664764,1.7710045168664073,0.40222131676234907,0.045224905014038086
46,6,average,euclidean,0.755044765186332,0.666996108504728,0.4349740472265872,109.75797976301958,270,5.77464279931157,0.7627893139289135,4.245503039194954,0.17966994885802184,0.05019664764404297
47,9,average,manhattan,0.7037618264040432,0.5093269716776906,0.5059266498170668,81.84161848491979,270,5.943150298750913,0.6928142161147542,3.56735131411651,0.19420969652554176,0.048839569091796875
48,7,complete,manhattan,0.6865463764180589,0.47526954444986147,0.5460266853102019,54.04326984522163,270,11.97815686152272,0.4994225219853814,2.014281850998984,0.2479407346779422,0.049750566482543945
49,5,average,euclidean,0.7516780114859815,0.6827550934506037,0.4561304394924246,113.11955811143613,270,5.77464279931157,0.7632496857408995,4.250049533175576,0.17958606829940418,0.05244708061218262
51,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05194211006164551
52,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.04806828498840332
53,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.049832820892333984
54,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05031561851501465
55,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.04881167411804199
56,7,complete,cosine,0.4895502949148876,0.0683881754322147,1.194077374084829,234.25099679401384,270,1.999999994729103,0.5706484386495955,1.6066879433577195,0.35517067331486707,0.05024123191833496
57,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.05070686340332031
58,5,average,euclidean,0.7516780114859815,0.6827550934506037,0.4561304394924246,113.11955811143613,270,5.77464279931157,0.7632496857408995,4.250049533175576,0.17958606829940418,0.048189640045166016
59,5,single,manhattan,0.7685636691761414,0.5623449910388896,0.31975224445983325,320.60550898057926,270,2.469347238448298,1.094384189856743,4.944927217703327,0.2213145192387298,0.049569129943847656
60,10,average,manhattan,0.6895695234291399,0.45233260248092233,0.5149913926404381,79.90718625461983,270,5.943150298750913,0.6925997293416313,3.562896498192713,0.19439232368741544,0.05493450164794922
61,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.05134129524230957
62,6,average,manhattan,0.8054712513508143,0.7385962496957349,0.3223456029613805,115.81278571939394,270,5.943150298750913,0.7894193472102629,4.5666779025844875,0.17286512516315683,0.05072975158691406
63,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.049886465072631836
64,5,average,manhattan,0.8106473933025041,0.7551892365832312,0.3170323987646785,119.17436406781049,270,5.943150298750913,0.789858640862411,4.572564141759008,0.17273866836527077,0.050699472427368164
